ConflictId,Year,Location,SideA,SideA2nd,SideB,SideBID,SideB2nd,Incompatibility,TerritoryName,IntensityLevel,CumulativeIntensity,TypeOfConflict,StartDate,StartPrec,StartDate2,StartPrec2,EpEnd,EpEndDate,EpEndPrec,GWNoA,GWNoA2nd,GWNoB,GWNoB2nd,GWNoLoc,Region,Version
23-Jan,1995,Myanmar (Burma),Government of Myanmar (Burma),,KNU,1021,,1,Karen,1,1,3,12/31/1948,3,12/31/1994,5,1,7/13/1995,1,775,,,,775,3,4.0-2015
23-Jan,1997,Myanmar (Burma),Government of Myanmar (Burma),,KNU,1021,,1,Karen,1,1,3,12/31/1948,3,2/23/1997,3,0,,,775,,,,775,3,4.0-2015
23-Jan,1998,Myanmar (Burma),Government of Myanmar (Burma),,KNU,1021,,1,Karen,1,1,3,12/31/1948,3,2/23/1997,3,1,7/14/1998,4,775,,,,775,3,4.0-2015
23-Jan,2000,Myanmar (Burma),Government of Myanmar (Burma),,"God's Army, KNU","1022, 1021",,1,Karen,1,1,3,12/31/1948,3,3/3/2000,1,0,,,775,,,,775,3,4.0-2015
23-Jan,2001,Myanmar (Burma),Government of Myanmar (Burma),,KNU,1021,,1,Karen,1,1,3,12/31/1948,3,3/3/2000,1,0,,,775,,,,775,3,4.0-2015
23-Jan,2002,Myanmar (Burma),Government of Myanmar (Burma),,KNU,1021,,1,Karen,1,1,3,12/31/1948,3,3/3/2000,1,0,,,775,,,,775,3,4.0-2015
23-Jan,2003,Myanmar (Burma),Government of Myanmar (Burma),,KNU,1021,,1,Karen,1,1,3,12/31/1948,3,3/3/2000,1,0,,,775,,,,775,3,4.0-2015
23-Jan,2004,Myanmar (Burma),Government of Myanmar (Burma),,KNU,1021,,1,Karen,1,1,3,12/31/1948,3,3/3/2000,1,0,,,775,,,,775,3,4.0-2015
23-Jan,2005,Myanmar (Burma),Government of Myanmar (Burma),,KNU,1021,,1,Karen,1,1,3,12/31/1948,3,3/3/2000,1,0,,,775,,,,775,3,4.0-2015
23-Jan,2006,Myanmar (Burma),Government of Myanmar (Burma),,KNU,1021,,1,Karen,1,1,3,12/31/1948,3,3/3/2000,1,0,,,775,,,,775,3,4.0-2015
23-Jan,2007,Myanmar (Burma),Government of Myanmar (Burma),,KNU,1021,,1,Karen,1,1,3,12/31/1948,3,3/3/2000,1,0,,,775,,,,775,3,4.0-2015
23-Jan,2008,Myanmar (Burma),Government of Myanmar (Burma),,KNU,1021,,1,Karen,1,1,3,12/31/1948,3,3/3/2000,1,0,,,775,,,,775,3,4.0-2015
23-Jan,2009,Myanmar (Burma),Government of Myanmar (Burma),,KNU,1021,,1,Karen,1,1,3,12/31/1948,3,3/3/2000,1,0,,,775,,,,775,3,4.0-2015
23-Jan,2010,Myanmar (Burma),Government of Myanmar (Burma),,"DKBA 5, KNU","1992, 1021",,1,Karen,1,1,3,12/31/1948,3,3/3/2000,1,0,,,775,,,,775,3,4.0-2015
23-Jan,2011,Myanmar (Burma),Government of Myanmar (Burma),,"DKBA 5, KNU","1992, 1021",,1,Karen,1,1,3,12/31/1948,3,3/3/2000,1,1,12/31/2011,5,775,,,,775,3,4.0-2015
23-Jan,2013,Myanmar (Burma),Government of Myanmar (Burma),,DKBA 5,1992,,1,Karen,1,1,3,12/31/1948,3,4/29/2013,1,1,4/29/2013,1,775,,,,775,3,4.0-2015
24-Jan,1948,Myanmar (Burma),Government of Myanmar (Burma),,"CPB, CPB-RF, PVO - ""White Band"" faction","1023, 1024, 1025",,2,,2,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,4.0-2015
24-Jan,1949,Myanmar (Burma),Government of Myanmar (Burma),,"CPB, CPB-RF, PVO - ""White Band"" faction","1023, 1024, 1025",,2,,2,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,4.0-2015
24-Jan,1950,Myanmar (Burma),Government of Myanmar (Burma),,"CPB, CPB-RF, PVO - ""White Band"" faction","1023, 1024, 1025",,2,,2,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,4.0-2015
24-Jan,1951,Myanmar (Burma),Government of Myanmar (Burma),,"CPB, PVO - ""White Band"" faction","1023, 1025",,2,,2,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,4.0-2015
24-Jan,1952,Myanmar (Burma),Government of Myanmar (Burma),,"CPB, PVO - ""White Band"" faction","1023, 1025",,2,,2,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,4.0-2015
24-Jan,1953,Myanmar (Burma),Government of Myanmar (Burma),,"CPB, PVO - ""White Band"" faction","1023, 1025",,2,,2,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,4.0-2015
24-Jan,1954,Myanmar (Burma),Government of Myanmar (Burma),,CPB,1023,,2,,1,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,4.0-2015
24-Jan,1955,Myanmar (Burma),Government of Myanmar (Burma),,CPB,1023,,2,,1,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,4.0-2015
24-Jan,1956,Myanmar (Burma),Government of Myanmar (Burma),,CPB,1023,,2,,1,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,4.0-2015
24-Jan,1957,Myanmar (Burma),Government of Myanmar (Burma),,CPB,1023,,2,,1,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,4.0-2015
24-Jan,1958,Myanmar (Burma),Government of Myanmar (Burma),,CPB,1023,,2,,1,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,4.0-2015
24-Jan,1959,Myanmar (Burma),Government of Myanmar (Burma),,CPB,1023,,2,,1,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,4.0-2015
24-Jan,1960,Myanmar (Burma),Government of Myanmar (Burma),,CPB,1023,,2,,1,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,4.0-2015
24-Jan,1961,Myanmar (Burma),Government of Myanmar (Burma),,CPB,1023,,2,,1,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,4.0-2015
24-Jan,1962,Myanmar (Burma),Government of Myanmar (Burma),,CPB,1023,,2,,1,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,4.0-2015
24-Jan,1963,Myanmar (Burma),Government of Myanmar (Burma),,CPB,1023,,2,,1,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,4.0-2015
24-Jan,1964,Myanmar (Burma),Government of Myanmar (Burma),,CPB,1023,,2,,1,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,4.0-2015
24-Jan,1965,Myanmar (Burma),Government of Myanmar (Burma),,CPB,1023,,2,,1,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,4.0-2015
24-Jan,1966,Myanmar (Burma),Government of Myanmar (Burma),,CPB,1023,,2,,1,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,4.0-2015
24-Jan,1967,Myanmar (Burma),Government of Myanmar (Burma),,CPB,1023,,2,,1,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,4.0-2015
24-Jan,1968,Myanmar (Burma),Government of Myanmar (Burma),,CPB,1023,,2,,2,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,4.0-2015
24-Jan,1969,Myanmar (Burma),Government of Myanmar (Burma),,CPB,1023,,2,,2,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,4.0-2015
24-Jan,1970,Myanmar (Burma),Government of Myanmar (Burma),,"CPB, CPB-RF","1023, 1024",,2,,2,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,4.0-2015
24-Jan,1971,Myanmar (Burma),Government of Myanmar (Burma),,CPB,1023,,2,,2,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,4.0-2015
24-Jan,1972,Myanmar (Burma),Government of Myanmar (Burma),,CPB,1023,,2,,2,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,4.0-2015
24-Jan,1973,Myanmar (Burma),Government of Myanmar (Burma),,CPB,1023,,2,,2,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,4.0-2015
24-Jan,1974,Myanmar (Burma),Government of Myanmar (Burma),,CPB,1023,,2,,2,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,4.0-2015
24-Jan,1975,Myanmar (Burma),Government of Myanmar (Burma),,CPB,1023,,2,,2,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,4.0-2015
24-Jan,1976,Myanmar (Burma),Government of Myanmar (Burma),,CPB,1023,,2,,2,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,4.0-2015
24-Jan,1977,Myanmar (Burma),Government of Myanmar (Burma),,CPB,1023,,2,,2,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,4.0-2015
24-Jan,1978,Myanmar (Burma),Government of Myanmar (Burma),,CPB,1023,,2,,2,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,4.0-2015
24-Jan,1979,Myanmar (Burma),Government of Myanmar (Burma),,CPB,1023,,2,,2,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,4.0-2015
24-Jan,1980,Myanmar (Burma),Government of Myanmar (Burma),,CPB,1023,,2,,2,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,4.0-2015
24-Jan,1981,Myanmar (Burma),Government of Myanmar (Burma),,CPB,1023,,2,,1,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,4.0-2015
24-Jan,1982,Myanmar (Burma),Government of Myanmar (Burma),,CPB,1023,,2,,2,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,4.0-2015
24-Jan,1983,Myanmar (Burma),Government of Myanmar (Burma),,CPB,1023,,2,,1,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,4.0-2015
24-Jan,1984,Myanmar (Burma),Government of Myanmar (Burma),,CPB,1023,,2,,1,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,4.0-2015
24-Jan,1985,Myanmar (Burma),Government of Myanmar (Burma),,CPB,1023,,2,,1,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,4.0-2015
24-Jan,1986,Myanmar (Burma),Government of Myanmar (Burma),,CPB,1023,,2,,2,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,4.0-2015
24-Jan,1987,Myanmar (Burma),Government of Myanmar (Burma),,CPB,1023,,2,,1,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,4.0-2015
24-Jan,1988,Myanmar (Burma),Government of Myanmar (Burma),,CPB,1023,,2,,2,1,3,2/29/1948,4,2/29/1948,4,1,12/31/1988,1,775,,,,775,3,4.0-2015
24-Jan,1990,Myanmar (Burma),Government of Myanmar (Burma),,ABSDF,1026,,2,,1,1,3,2/29/1948,4,12/31/1990,5,0,,,775,,,,775,3,4.0-2015
24-Jan,1991,Myanmar (Burma),Government of Myanmar (Burma),,ABSDF,1026,,2,,1,1,3,2/29/1948,4,12/31/1990,5,0,,,775,,,,775,3,4.0-2015
24-Jan,1992,Myanmar (Burma),Government of Myanmar (Burma),,ABSDF,1026,,2,,1,1,3,2/29/1948,4,12/31/1990,5,1,12/31/1992,5,775,,,,775,3,4.0-2015
24-Jan,1994,Myanmar (Burma),Government of Myanmar (Burma),,ABSDF,1026,,2,,1,1,3,2/29/1948,4,12/31/1994,5,1,12/31/1994,5,775,,,,775,3,4.0-2015
1-248,2003,Thailand,Government of Thailand,,Patani insurgents,1208,,1,Patani,1,0,3,12/31/1965,5,10/27/2003,1,0,,,800,,,,800,3,4.0-2015
1-248,2004,Thailand,Government of Thailand,,Patani insurgents,1208,,1,Patani,1,0,3,12/31/1965,5,10/27/2003,1,0,,,800,,,,800,3,4.0-2015
1-248,2005,Thailand,Government of Thailand,,Patani insurgents,1208,,1,Patani,1,0,3,12/31/1965,5,10/27/2003,1,0,,,800,,,,800,3,4.0-2015
1-248,2006,Thailand,Government of Thailand,,Patani insurgents,1208,,1,Patani,1,0,3,12/31/1965,5,10/27/2003,1,0,,,800,,,,800,3,4.0-2015
1-248,2007,Thailand,Government of Thailand,,Patani insurgents,1208,,1,Patani,1,0,3,12/31/1965,5,10/27/2003,1,0,,,800,,,,800,3,4.0-2015
1-248,2008,Thailand,Government of Thailand,,Patani insurgents,1208,,1,Patani,1,0,3,12/31/1965,5,10/27/2003,1,0,,,800,,,,800,3,4.0-2015
1-248,2009,Thailand,Government of Thailand,,Patani insurgents,1208,,1,Patani,1,1,3,12/31/1965,5,10/27/2003,1,0,,,800,,,,800,3,4.0-2015
1-248,2010,Thailand,Government of Thailand,,Patani insurgents,1208,,1,Patani,1,1,3,12/31/1965,5,10/27/2003,1,0,,,800,,,,800,3,4.0-2015
1-248,2011,Thailand,Government of Thailand,,Patani insurgents,1208,,1,Patani,1,1,3,12/31/1965,5,10/27/2003,1,0,,,800,,,,800,3,4.0-2015
1-248,2012,Thailand,Government of Thailand,,Patani insurgents,1208,,1,Patani,1,1,3,12/31/1965,5,10/27/2003,1,0,,,800,,,,800,3,4.0-2015
1-248,2013,Thailand,Government of Thailand,,Patani insurgents,1208,,1,Patani,1,1,3,12/31/1965,5,10/27/2003,1,0,,,800,,,,800,3,4.0-2015
1-248,2014,Thailand,Government of Thailand,,Patani insurgents,1208,,1,Patani,1,1,3,12/31/1965,5,10/27/2003,1,0,,,800,,,,800,3,4.0-2015
1-249,2004,Nigeria,Government of Nigeria,,Ahlul Sunnah Jamaa,1413,,1,Northern Nigeria,1,0,3,12/28/2003,2,9/23/2004,1,1,10/8/2004,1,475,,,,475,4,4.0-2015
25-Jan,1948,Myanmar (Burma),Government of Myanmar (Burma),,"APLP, Mujahid Party","1934, 1949",,1,Arakan,1,0,3,1/31/1948,4,1/31/1948,4,0,,,775,,,,775,3,4.0-2015
25-Jan,1949,Myanmar (Burma),Government of Myanmar (Burma),,"APLP, Mujahid Party","1934, 1949",,1,Arakan,1,0,3,1/31/1948,4,1/31/1948,4,0,,,775,,,,775,3,4.0-2015
25-Jan,1950,Myanmar (Burma),Government of Myanmar (Burma),,"APLP, Mujahid Party","1934, 1949",,1,Arakan,1,0,3,1/31/1948,4,1/31/1948,4,0,,,775,,,,775,3,4.0-2015
25-Jan,1951,Myanmar (Burma),Government of Myanmar (Burma),,"APLP, Mujahid Party","1934, 1949",,1,Arakan,1,0,3,1/31/1948,4,1/31/1948,4,0,,,775,,,,775,3,4.0-2015
25-Jan,1952,Myanmar (Burma),Government of Myanmar (Burma),,"APLP, Mujahid Party","1934, 1949",,1,Arakan,1,0,3,1/31/1948,4,1/31/1948,4,0,,,775,,,,775,3,4.0-2015
25-Jan,1953,Myanmar (Burma),Government of Myanmar (Burma),,"APLP, Mujahid Party","1934, 1949",,1,Arakan,1,0,3,1/31/1948,4,1/31/1948,4,0,,,775,,,,775,3,4.0-2015
25-Jan,1954,Myanmar (Burma),Government of Myanmar (Burma),,"APLP, Mujahid Party","1934, 1949",,1,Arakan,1,0,3,1/31/1948,4,1/31/1948,4,0,,,775,,,,775,3,4.0-2015
25-Jan,1955,Myanmar (Burma),Government of Myanmar (Burma),,"APLP, Mujahid Party","1934, 1949",,1,Arakan,1,0,3,1/31/1948,4,1/31/1948,4,0,,,775,,,,775,3,4.0-2015
25-Jan,1956,Myanmar (Burma),Government of Myanmar (Burma),,"APLP, Mujahid Party","1934, 1949",,1,Arakan,1,0,3,1/31/1948,4,1/31/1948,4,0,,,775,,,,775,3,4.0-2015
25-Jan,1957,Myanmar (Burma),Government of Myanmar (Burma),,"APLP, Mujahid Party","1934, 1949",,1,Arakan,1,0,3,1/31/1948,4,1/31/1948,4,0,,,775,,,,775,3,4.0-2015
25-Jan,1958,Myanmar (Burma),Government of Myanmar (Burma),,Mujahid Party,1949,,1,Arakan,1,0,3,1/31/1948,4,1/31/1948,4,0,,,775,,,,775,3,4.0-2015
25-Jan,1959,Myanmar (Burma),Government of Myanmar (Burma),,Mujahid Party,1949,,1,Arakan,1,0,3,1/31/1948,4,1/31/1948,4,0,,,775,,,,775,3,4.0-2015
25-Jan,1960,Myanmar (Burma),Government of Myanmar (Burma),,Mujahid Party,1949,,1,Arakan,1,0,3,1/31/1948,4,1/31/1948,4,0,,,775,,,,775,3,4.0-2015
25-Jan,1961,Myanmar (Burma),Government of Myanmar (Burma),,Mujahid Party,1949,,1,Arakan,1,0,3,1/31/1948,4,1/31/1948,4,1,11/15/1961,1,775,,,,775,3,4.0-2015
25-Jan,1964,Myanmar (Burma),Government of Myanmar (Burma),,"ANLP, CPA","1933, 1936",,1,Arakan,1,0,3,1/31/1948,4,12/31/1964,5,0,,,775,,,,775,3,4.0-2015
25-Jan,1965,Myanmar (Burma),Government of Myanmar (Burma),,"ANLP, CPA","1933, 1936",,1,Arakan,1,0,3,1/31/1948,4,12/31/1964,5,0,,,775,,,,775,3,4.0-2015
25-Jan,1966,Myanmar (Burma),Government of Myanmar (Burma),,"ANLP, CPA","1933, 1936",,1,Arakan,1,0,3,1/31/1948,4,12/31/1964,5,0,,,775,,,,775,3,4.0-2015
25-Jan,1967,Myanmar (Burma),Government of Myanmar (Burma),,"ANLP, CPA","1933, 1936",,1,Arakan,1,0,3,1/31/1948,4,12/31/1964,5,0,,,775,,,,775,3,4.0-2015
25-Jan,1968,Myanmar (Burma),Government of Myanmar (Burma),,"ANLP, CPA","1933, 1936",,1,Arakan,1,0,3,1/31/1948,4,12/31/1964,5,0,,,775,,,,775,3,4.0-2015
25-Jan,1969,Myanmar (Burma),Government of Myanmar (Burma),,"ANLP, CPA","1933, 1936",,1,Arakan,1,0,3,1/31/1948,4,12/31/1964,5,0,,,775,,,,775,3,4.0-2015
25-Jan,1970,Myanmar (Burma),Government of Myanmar (Burma),,"ANLP, CPA","1933, 1936",,1,Arakan,1,0,3,1/31/1948,4,12/31/1964,5,0,,,775,,,,775,3,4.0-2015
25-Jan,1971,Myanmar (Burma),Government of Myanmar (Burma),,"ANLP, CPA","1933, 1936",,1,Arakan,1,0,3,1/31/1948,4,12/31/1964,5,0,,,775,,,,775,3,4.0-2015
25-Jan,1972,Myanmar (Burma),Government of Myanmar (Burma),,"ANLP, CPA","1933, 1936",,1,Arakan,1,0,3,1/31/1948,4,12/31/1964,5,0,,,775,,,,775,3,4.0-2015
25-Jan,1973,Myanmar (Burma),Government of Myanmar (Burma),,"CPA, RPF","1936, 1952",,1,Arakan,1,0,3,1/31/1948,4,12/31/1964,5,0,,,775,,,,775,3,4.0-2015
25-Jan,1974,Myanmar (Burma),Government of Myanmar (Burma),,RPF,1952,,1,Arakan,1,0,3,1/31/1948,4,12/31/1964,5,0,,,775,,,,775,3,4.0-2015
25-Jan,1975,Myanmar (Burma),Government of Myanmar (Burma),,RPF,1952,,1,Arakan,1,0,3,1/31/1948,4,12/31/1964,5,0,,,775,,,,775,3,4.0-2015
25-Jan,1976,Myanmar (Burma),Government of Myanmar (Burma),,RPF,1952,,1,Arakan,1,0,3,1/31/1948,4,12/31/1964,5,0,,,775,,,,775,3,4.0-2015
25-Jan,1977,Myanmar (Burma),Government of Myanmar (Burma),,"ALP, RPF","1932, 1952",,1,Arakan,1,0,3,1/31/1948,4,12/31/1964,5,0,,,775,,,,775,3,4.0-2015
25-Jan,1978,Myanmar (Burma),Government of Myanmar (Burma),,RPF,1952,,1,Arakan,1,0,3,1/31/1948,4,12/31/1964,5,1,12/31/1978,5,775,,,,775,3,4.0-2015
25-Jan,1991,Myanmar (Burma),Government of Myanmar (Burma),,RSO,1029,,1,Arakan,1,0,3,1/31/1948,4,12/29/1991,3,1,12/29/1991,3,775,,,,775,3,4.0-2015
25-Jan,1994,Myanmar (Burma),Government of Myanmar (Burma),,RSO,1029,,1,Arakan,1,0,3,1/31/1948,4,5/15/1994,4,1,6/23/1994,1,775,,,,775,3,4.0-2015
1-250,2004,Nigeria,Government of Nigeria,,NDPVF,1414,,1,Niger Delta,1,0,3,6/4/2004,1,6/4/2004,1,1,9/20/2004,3,475,,,,475,4,4.0-2015
1-251,1990,Israel,Government of Israel,,Hezbollah,1209,,1,Southern Lebanon,1,0,3,9/30/1986,4,7/10/1990,1,0,,,666,,,,666,2,4.0-2015
1-251,1991,Israel,Government of Israel,,Hezbollah,1209,,1,Southern Lebanon,1,0,3,9/30/1986,4,7/10/1990,1,0,,,666,,,,666,2,4.0-2015
1-251,1992,Israel,Government of Israel,,Hezbollah,1209,,1,Southern Lebanon,1,0,3,9/30/1986,4,7/10/1990,1,0,,,666,,,,666,2,4.0-2015
1-251,1993,Israel,Government of Israel,,Hezbollah,1209,,1,Southern Lebanon,1,0,3,9/30/1986,4,7/10/1990,1,0,,,666,,,,666,2,4.0-2015
1-251,1994,Israel,Government of Israel,,Hezbollah,1209,,1,Southern Lebanon,1,0,3,9/30/1986,4,7/10/1990,1,0,,,666,,,,666,2,4.0-2015
1-251,1995,Israel,Government of Israel,,Hezbollah,1209,,1,Southern Lebanon,1,0,3,9/30/1986,4,7/10/1990,1,0,,,666,,,,666,2,4.0-2015
1-251,1996,Israel,Government of Israel,,Hezbollah,1209,,1,Southern Lebanon,1,0,3,9/30/1986,4,7/10/1990,1,0,,,666,,,,666,2,4.0-2015
1-251,1997,Israel,Government of Israel,,Hezbollah,1209,,1,Southern Lebanon,1,0,3,9/30/1986,4,7/10/1990,1,0,,,666,,,,666,2,4.0-2015
1-251,1998,Israel,Government of Israel,,Hezbollah,1209,,1,Southern Lebanon,1,0,3,9/30/1986,4,7/10/1990,1,0,,,666,,,,666,2,4.0-2015
1-251,1999,Israel,Government of Israel,,Hezbollah,1209,,1,Southern Lebanon,1,0,3,9/30/1986,4,7/10/1990,1,1,12/31/1999,5,666,,,,666,2,4.0-2015
1-251,2006,Israel,Government of Israel,,Hezbollah,1209,,1,Southern Lebanon,1,1,3,9/30/1986,4,7/13/2006,1,1,8/14/2006,1,666,,,,666,2,4.0-2015
1-252,1978,"Tanzania, Uganda",Government of Tanzania,,Government of Uganda,500,,1,Kagera Salient,1,0,2,11/11/1978,2,11/15/1978,2,1,11/16/1978,1,510,,500,,"500, 510",4,4.0-2015
1-253,1975,Mauritania,Government of Mauritania,,POLISARIO,1417,,1,Western Sahara,1,0,3,12/10/1975,1,12/19/1975,2,0,,,435,,,,435,4,4.0-2015
1-253,1976,Mauritania,Government of Mauritania,,POLISARIO,1417,,1,Western Sahara,1,0,3,12/10/1975,1,12/19/1975,2,0,,,435,,,,435,4,4.0-2015
1-253,1977,Mauritania,Government of Mauritania,,POLISARIO,1417,,1,Western Sahara,1,1,3,12/10/1975,1,12/19/1975,2,0,,,435,,,,435,4,4.0-2015
1-253,1978,Mauritania,Government of Mauritania,,POLISARIO,1417,,1,Western Sahara,1,1,3,12/10/1975,1,12/19/1975,2,1,12/31/1978,5,435,,,,435,4,4.0-2015
1-254,2007,DR Congo (Zaire),Government of DR Congo (Zaire) ,,BDK,1415,,1,Kongo Kingdom,1,0,3,7/2/1998,1,2/1/2007,2,0,,,490,,,,490,4,4.0-2015
1-254,2008,DR Congo (Zaire),Government of DR Congo (Zaire) ,,BDK,1415,,1,Kongo Kingdom,1,0,3,7/2/1998,1,2/1/2007,2,1,3/31/2008,3,490,,,,490,4,4.0-2015
1-255,1991,Niger,Government of Niger,,FLAA,1376,,2,,1,0,3,10/25/1991,1,12/31/1991,3,0,,,436,,,,436,4,4.0-2015
1-255,1992,Niger,Government of Niger,,FLAA,1376,,2,,1,0,3,10/25/1991,1,12/31/1991,3,1,12/18/1992,1,436,,,,436,4,4.0-2015
1-255,1997,Niger,Government of Niger,,UFRA,1378,,2,,1,0,3,10/25/1991,1,10/19/1997,1,1,11/28/1997,1,436,,,,436,4,4.0-2015
1-255,2007,Niger,Government of Niger,,MNJ,1416,,2,,1,0,3,10/25/1991,1,4/30/2007,1,0,,,436,,,,436,4,4.0-2015
1-255,2008,Niger,Government of Niger,,MNJ,1416,,2,,1,0,3,10/25/1991,1,4/30/2007,1,1,11/16/2008,2,436,,,,436,4,4.0-2015
1-256,1979,"Afghanistan, Russia (Soviet Union)",Government of Afghanistan,,Government of Russia (Soviet Union),365,,2,,1,0,2,12/27/1979,1,12/27/1979,1,1,12/28/1979,1,700,,365,,"365, 700","1, 3",4.0-2015
1-257,2007,Russia (Soviet Union),Government of Russia (Soviet Union),,Forces of the Caucasus Emirate,1210,,1,Caucasus Emirate,1,0,3,10/9/2007,1,11/28/2007,1,0,,,365,,,,365,1,4.0-2015
1-257,2008,Russia (Soviet Union),Government of Russia (Soviet Union),,Forces of the Caucasus Emirate,1210,,1,Caucasus Emirate,1,0,3,10/9/2007,1,11/28/2007,1,0,,,365,,,,365,1,4.0-2015
1-257,2009,Russia (Soviet Union),Government of Russia (Soviet Union),,Forces of the Caucasus Emirate,1210,,1,Caucasus Emirate,1,1,3,10/9/2007,1,11/28/2007,1,0,,,365,,,,365,1,4.0-2015
1-257,2010,Russia (Soviet Union),Government of Russia (Soviet Union),,Forces of the Caucasus Emirate,1210,,1,Caucasus Emirate,1,1,3,10/9/2007,1,11/28/2007,1,0,,,365,,,,365,1,4.0-2015
1-257,2011,Russia (Soviet Union),Government of Russia (Soviet Union),,Forces of the Caucasus Emirate,1210,,1,Caucasus Emirate,1,1,3,10/9/2007,1,11/28/2007,1,0,,,365,,,,365,1,4.0-2015
1-257,2012,Russia (Soviet Union),Government of Russia (Soviet Union),,Forces of the Caucasus Emirate,1210,,1,Caucasus Emirate,1,1,3,10/9/2007,1,11/28/2007,1,0,,,365,,,,365,1,4.0-2015
1-257,2013,Russia (Soviet Union),Government of Russia (Soviet Union),,Forces of the Caucasus Emirate,1210,,1,Caucasus Emirate,1,1,3,10/9/2007,1,11/28/2007,1,0,,,365,,,,365,1,4.0-2015
1-257,2014,Russia (Soviet Union),Government of Russia (Soviet Union),,Forces of the Caucasus Emirate,1210,,1,Caucasus Emirate,1,1,3,10/9/2007,1,11/28/2007,1,0,,,365,,,,365,1,4.0-2015
1-259,2008,India,Government of India,,PULF,1212,,1,Islamic State,1,0,3,6/20/2000,1,12/22/2008,1,1,12/22/2008,1,750,,,,750,3,4.0-2015
26-Jan,1949,Myanmar (Burma),Government of Myanmar (Burma),,MFL-MUF,1030,,1,Mon,1,0,3,12/31/1948,3,2/28/1949,3,0,,,775,,,,775,3,4.0-2015
26-Jan,1950,Myanmar (Burma),Government of Myanmar (Burma),,MFL-MUF,1030,,1,Mon,1,0,3,12/31/1948,3,2/28/1949,3,0,,,775,,,,775,3,4.0-2015
26-Jan,1951,Myanmar (Burma),Government of Myanmar (Burma),,MFL-MUF,1030,,1,Mon,1,0,3,12/31/1948,3,2/28/1949,3,0,,,775,,,,775,3,4.0-2015
26-Jan,1952,Myanmar (Burma),Government of Myanmar (Burma),,MPF,1031,,1,Mon,1,0,3,12/31/1948,3,2/28/1949,3,0,,,775,,,,775,3,4.0-2015
26-Jan,1953,Myanmar (Burma),Government of Myanmar (Burma),,MPF,1031,,1,Mon,1,0,3,12/31/1948,3,2/28/1949,3,0,,,775,,,,775,3,4.0-2015
26-Jan,1954,Myanmar (Burma),Government of Myanmar (Burma),,MPF,1031,,1,Mon,1,0,3,12/31/1948,3,2/28/1949,3,0,,,775,,,,775,3,4.0-2015
26-Jan,1955,Myanmar (Burma),Government of Myanmar (Burma),,MPF,1031,,1,Mon,1,0,3,12/31/1948,3,2/28/1949,3,0,,,775,,,,775,3,4.0-2015
26-Jan,1956,Myanmar (Burma),Government of Myanmar (Burma),,MPF,1031,,1,Mon,1,0,3,12/31/1948,3,2/28/1949,3,0,,,775,,,,775,3,4.0-2015
